SiteID,Date-Time,ac_power,ac_power_1,ac_voltage,ambient_temp,dc_neg_current,dc_neg_voltage,dc_pos_current,dc_pos_voltage,dc_power,dc_power_1,dc_power_2,inverter_temp_2,inveter_temp,module_temp_1,module_temp_2,module_temp_3,poa_irradiance
50,2009-01-02 19:45:00,0.509,0.053,0,7.847,0.007,0.178,0,0.008,0.001,0,0.00125,19.65,19.725,20.848,0,0,-6.16
50,2009-01-02 20:00:00,0.523,0.063,0,6.975,0.007,0.192,0,0.008,0.001,0,0.00134,19.732,19.804,20.735,0,0,-6.656
50,2009-01-02 20:15:00,0.511,0.06,0,6.86,0.007,0.169,0,0.008,0.001,0,0.00118,19.551,19.604,20.634,0,0,-5.601
50,2009-01-02 20:30:00,0.52,0.061,0,6.559,0.007,0.151,0.001,0.009,0.001,0.00001,0.00106,19.573,19.551,20.527,0,0,-5.458
50,2009-01-02 20:45:00,0.528,0.056,0,6.201,0.008,0.145,0.001,0.008,0.001,0.00001,0.00116,19.541,19.507,20.439,0,0,-5.38
50,2009-01-02 21:00:00,0.549,0.062,0,5,0.007,0.139,0,0.008,0.001,0,0.00097,19.348,19.373,20.375,0,0,-6.008
50,2009-01-02 21:15:00,0.49,0.039,0,4.374,0.008,0.124,0,0.008,0.001,0,0.00099,19.427,19.406,20.272,0,0,-5.839
50,2009-01-02 21:30:00,0.468,0.024,0,5.528,0.008,0.116,0,0.007,0.001,0,0.00093,19.179,19.1,20.154,0,0,-5.523
50,2009-01-02 21:45:00,0.608,0.056,0,5.319,0.008,0.126,0.001,0.008,0.001,0.00001,0.00101,19.111,18.932,20.055,0,0,-5.217
50,2009-01-02 22:00:00,0.616,0.063,0,6.153,0.008,0.098,0.001,0.008,0.001,0.00001,0.00078,18.977,18.779,20.001,0,0,-5.62
50,2009-01-02 22:15:00,0.602,0.063,0,6.675,0.008,0.09,0.001,0.008,0.001,0.00001,0.00072,18.805,18.685,19.895,0,0,-5.421
50,2009-01-02 22:30:00,0.592,0.062,0,6.027,0.008,0.076,0.001,0.008,0.001,0.00001,0.00061,18.952,18.82,19.818,0,0,-6.454
50,2009-01-02 22:45:00,0.591,0.063,0,5.601,0.008,0.082,0,0.007,0.001,0,0.00066,19.097,18.862,19.833,0,0,-6.145
50,2009-01-02 23:00:00,0.556,0.061,0,5.61,0.008,0.066,0.001,0.007,0.001,0.00001,0.00053,19.111,18.83,19.798,0,0,-6.597
50,2009-01-02 23:15:00,0.534,0.055,0,5.046,0.008,0.061,0,0.007,0,0,0.00049,19.138,18.998,19.779,0,0,-5.261
50,2009-01-02 23:30:00,0.513,0.044,0,4.48,0.008,0.062,0.001,0.009,0,0.00001,0.0005,19.255,19.062,19.8,0,0,-4.151
50,2009-01-02 23:45:00,0.458,0.012,0,4.814,0.008,0.055,0,0.008,0,0,0.00044,18.838,18.777,19.768,0,0,-4.684
50,2009-01-03 00:00:00,0.394,-0.05,0,6.475,0.008,0.031,0,0.007,0,0,0.00025,18.901,18.813,19.734,0,0,-5.313
50,2009-01-03 00:15:00,0.429,-0.016,0,5.82,0.008,0.018,0,0.007,0,0,0.00014,19.266,18.997,19.778,0,0,-6.493
50,2009-01-03 00:30:00,0.446,-0.003,0,4.808,0.008,0.018,0,0.007,0,0,0.00014,19.277,19.069,19.763,0,0,-6.883
50,2009-01-03 00:45:00,0.443,-0.007,0,4.724,0.008,0.014,0,0.007,0,0,0.00011,19.381,19.06,19.8,0,0,-6.233
50,2009-01-03 01:00:00,0.486,0.03,0,5.12,0.008,0.014,0,0.009,0,0,0.00011,19.073,18.781,19.77,0,0,-4.927
50,2009-01-03 01:15:00,0.468,0.016,0,4.935,0.008,0.009,0,0.008,0,0,0.00007,18.983,18.738,19.704,0,0,-6.324
50,2009-01-03 01:30:00,0.45,-0.001,0,4.95,0.008,0.014,0,0.009,0,0,0.00011,19.183,18.9,19.692,0,0,-4.797
50,2009-01-03 01:45:00,0.432,-0.018,0,5.981,0.008,0.007,0,0.007,0,0,0.00006,19.122,18.993,19.711,0,0,-5.479
50,2009-01-03 02:00:00,0.431,-0.021,0,5.435,0.008,0.007,0.001,0.008,0,0.00001,0.00006,19.098,18.991,19.725,0,0,-5.629
50,2009-01-03 02:15:00,0.43,-0.019,0,4.305,0.008,0.007,0,0.007,0,0,0.00006,19.137,18.999,19.722,0,0,-6.502
50,2009-01-03 02:30:00,0.507,0.044,0,4.368,0.008,0.007,0,0.008,0,0,0.00006,19.148,19.053,19.719,0,0,-5.618
50,2009-01-03 02:45:00,0.542,0.056,0,3.585,0.008,0.008,0.001,0.008,0,0.00001,0.00006,19.085,19.031,19.684,0,0,-5.332
50,2009-01-03 03:00:00,0.46,-0.005,0,3.833,0.008,0.007,0,0.007,0,0,0.00006,19.068,19.028,19.665,0,0,-5.657
50,2009-01-03 03:15:00,0.418,-0.03,0,3.979,0.008,0.007,0,0.007,0,0,0.00006,18.925,18.8,19.633,0,0,-5.83
50,2009-01-03 03:30:00,0.446,-0.011,0,4.248,0.008,0.007,0,0.008,0,0,0.00006,18.976,18.708,19.563,0,0,-6.244
50,2009-01-03 03:45:00,0.455,-0.004,0,3.884,0.008,0.007,0.001,0.008,0,0.00001,0.00006,18.814,18.66,19.478,0,0,-5.664
50,2009-01-03 04:00:00,0.454,-0.008,0,3.62,0.008,0.008,0,0.007,0,0,0.00006,18.825,18.78,19.44,0,0,-6.06
50,2009-01-03 04:15:00,0.507,0.022,0,3.234,0.008,0.007,0,0.007,0,0,0.00006,18.697,18.686,19.392,0,0,-6.162
50,2009-01-03 04:30:00,0.476,0.006,0,3.025,0.008,0.007,0,0.007,0,0,0.00006,18.711,18.642,19.365,0,0,-5.96
50,2009-01-03 04:45:00,0.451,-0.003,0,3.963,0.008,0.007,0,0.007,0,0,0.00006,18.637,18.449,19.341,0,0,-5.566
50,2009-01-03 05:00:00,0.477,0.004,0,3.579,0.008,0.007,0,0.008,0,0,0.00006,18.491,18.314,19.249,0,0,-5.759
50,2009-01-03 05:15:00,0.562,0.049,0,3.802,0.008,0.008,0.001,0.007,0,0.00001,0.00006,18.959,18.739,19.2,0,0,-5.729
50,2009-01-03 05:30:00,0.582,0.055,0,4.084,0.008,0.007,0,0.007,0,0,0.00006,19.12,18.929,19.28,0,0,-6.093
50,2009-01-03 05:45:00,0.589,0.059,0,3.77,0.008,0.007,0,0.007,0,0,0.00006,19.075,18.879,19.325,0,0,-6.58
50,2009-01-03 06:00:00,0.568,0.051,0,2.603,0.008,0.007,0,0.007,0,0,0.00006,18.965,18.815,19.303,0,0,-7.08
50,2009-01-03 06:15:00,0.588,0.058,0,2.965,0.008,0.007,0,0.007,0,0,0.00006,18.881,18.792,19.259,0,0,-6.535
50,2009-01-03 06:30:00,0.55,0.041,0,1.936,0.008,0.031,0,0.008,0,0,0.00025,18.478,18.52,19.191,0,0,-6.543
50,2009-01-03 06:45:00,0.553,0.034,0,-1.711,0.008,2.268,0,1.424,0.019,0,0.01814,17.303,17.422,18.75,0,0,-7.334
50,2009-01-03 07:00:00,0.604,0.055,0,-2.388,0.009,37.954,0,37.002,0.397,0,0.34159,17.774,17.825,18.45,0,0,-6.987
50,2009-01-03 07:15:00,-0.491,-0.481,0,-2.555,0.019,128.073,0,128.583,2.488,0,2.43339,17.953,18.006,18.356,0,0,-4.715
50,2009-01-03 07:30:00,-0.629,-0.551,0,-2.925,0.024,128.253,0,128.875,3.108,0,3.07807,17.35,17.284,17.988,0,0,-2.123
50,2009-01-03 07:45:00,-1.588,-1.026,0,-3.098,0.053,155.548,0.017,155.801,11.186,2.64862,8.24404,17.239,17.157,17.538,0,0,0.273
50,2009-01-03 08:00:00,-2.052,-1.258,0,-3.081,0.063,192.064,0.026,192.166,16.466,4.99632,12.10003,17.533,17.403,17.293,0,0,2.782
50,2009-01-03 08:15:00,-2.103,-1.304,0,-3.21,0.061,199.507,0.025,197.117,16.374,4.92793,12.16993,18.092,18.006,17.254,0,0,3.659
50,2009-01-03 08:30:00,0.87,-0.134,0,-3.288,0.079,228.514,0.035,231.675,24.867,8.10863,18.05261,18.394,18.439,17.285,0,0,6.573
50,2009-01-03 08:45:00,9.673,4.601,0,-3.467,0.113,221.924,0.078,222.871,39.446,17.38394,25.07741,18.346,18.697,17.355,0,0,9.069
50,2009-01-03 09:00:00,52.97,26.156,0,-3.398,0.271,190.226,0.233,192.114,96.4,44.76256,51.55125,18.635,18.987,17.452,0,0,14.154
50,2009-01-03 09:15:00,74.274,36.848,0,-3.248,0.343,184.67,0.305,186.331,119.827,56.83096,63.34181,18.893,19.362,17.642,0,0,17.901
50,2009-01-03 09:30:00,84.774,42.129,0,-3.188,0.381,181.106,0.346,180.431,131.148,62.42913,69.00139,18.991,19.611,17.734,0,0,20.832
50,2009-01-03 09:45:00,114.072,56.707,0,-3.141,0.455,189.647,0.423,186.241,165.187,78.77994,86.28939,19.26,19.914,17.807,0,0,25.815
50,2009-01-03 10:00:00,218.934,109.516,0,-3.168,0.63,224.555,0.605,222.285,276.856,134.48243,141.46965,19.405,20.145,17.954,0,0,40.028
50,2009-01-03 10:15:00,233.702,116.958,0,-3.129,0.662,225.781,0.629,226.99,292.624,142.77671,149.46702,19.542,20.28,18.066,0,0,41.835
50,2009-01-03 10:30:00,196.555,98.03,0,-2.99,0.592,218.423,0.557,220.241,251.915,122.67424,129.30642,19.671,20.564,18.142,0,0,36.135
50,2009-01-03 10:45:00,346.618,174.034,0,-2.873,0.919,231.016,0.885,232.454,415.95,205.72179,212.3037,19.847,20.719,18.191,0,0,60.496
50,2009-01-03 11:00:00,480.15,240.663,0,-2.689,1.219,232.006,1.184,233.89,559.252,276.92576,282.81531,19.571,20.818,18.19,0,0,78.808
50,2009-01-03 11:15:00,506.301,254.366,0,-2.768,1.281,231.93,1.229,237.394,588.83,291.75723,297.10233,20.019,20.842,18.065,0,0,85.724
50,2009-01-03 11:30:00,634.239,316.024,0,-2.812,1.52,240.412,1.516,236.983,724.891,359.26623,365.42624,20.675,21.418,17.781,0,0,103.432
50,2009-01-03 11:45:00,378.228,188.554,0,-3.283,0.985,231.578,0.959,229.685,448.506,220.26792,228.10433,19.524,20.822,17.535,0,0,64.21
50,2009-01-03 12:00:00,386.856,193.554,0,-3.768,1.005,231.23,0.96,235.693,458.6,226.26528,232.38615,19.256,20.365,17.218,0,0,67.061
50,2009-01-03 12:15:00,306.876,153.338,0,-3.991,0.831,227.255,0.796,228.518,370.961,181.90033,188.84891,19.03,20.436,16.913,0,0,51.589
50,2009-01-03 12:30:00,480.263,240.772,0,-3.932,1.195,236.868,1.157,240.084,560.393,277.77719,283.05726,19.715,20.536,16.801,0,0,77.703
50,2009-01-03 12:45:00,406.208,203.044,0,-4.311,1.037,234.16,0.998,236.753,479.163,236.27949,242.82392,19.272,20.227,16.693,0,0,65.852
50,2009-01-03 13:00:00,244.257,122.1,0,-4.356,0.682,226.552,0.641,229.97,303.41,147.41077,154.50846,19.081,20.39,16.55,0,0,41.77
50,2009-01-03 13:15:00,317.642,158.664,0,-4.553,0.852,229.039,0.798,235.511,383.255,187.93778,195.14123,18.755,20.144,16.528,0,0,53.702
50,2009-01-03 13:30:00,353.353,176.793,0,-4.458,0.925,231.433,0.893,232.099,421.685,207.26441,214.07553,19.287,20.616,16.494,0,0,60.165
50,2009-01-03 13:45:00,331.262,165.851,0,-4.801,0.891,226.278,0.849,230.025,397.478,195.29123,201.6137,19.031,20.331,16.477,0,0,57.411
50,2009-01-03 14:00:00,252.823,125.989,0,-4.837,0.708,226.378,0.68,224.264,313.149,152.49952,160.27562,19.014,20.307,16.353,0,0,44.669
50,2009-01-03 14:15:00,210.636,104.811,0,-4.926,0.622,220.602,0.591,218.926,266.737,129.38527,137.21444,18.916,20.141,16.339,0,0,38.522
50,2009-01-03 14:30:00,151.777,75.6,0,-5.077,0.484,217.518,0.45,218.172,203.676,98.1774,105.27871,18.925,20.028,16.274,0,0,28.708
50,2009-01-03 14:45:00,107.314,51.402,0,-5.268,0.387,215.081,0.374,197.478,156.957,73.85677,83.23635,18.812,19.781,16.252,0,0,22.398
50,2009-01-03 15:00:00,99.714,49.038,0,-5.46,0.404,195.371,0.373,189.799,149.556,70.79503,78.92988,18.616,19.775,16.161,0,0,21.714
50,2009-01-03 15:15:00,61.419,30.556,0,-5.546,0.299,187.765,0.26,191.57,105.831,49.8082,56.14174,18.741,19.737,16.117,0,0,13.94
50,2009-01-03 15:30:00,20.245,9.67,0,-5.674,0.153,212.64,0.115,214.221,53.407,24.63542,32.53392,18.688,19.63,16.153,0,0,7.683
50,2009-01-03 15:45:00,20.997,10.108,0,-5.845,0.175,191.214,0.138,192.129,59.952,26.5138,33.46245,18.482,19.486,16.124,0,0,6.875
50,2009-01-03 16:00:00,13.141,6.23,0,-5.872,0.144,198.405,0.108,198.384,48.707,21.42547,28.57032,18.587,19.522,16.045,0,0,6.444
50,2009-01-03 16:15:00,-1.948,-1.222,0,-5.887,0.063,184.56,0.026,184.89,16.28,4.80714,11.62728,18.529,19.345,15.961,0,0,1.4
50,2009-01-03 16:30:00,-1.042,-0.725,0,-5.967,0.045,126.444,0.009,127.635,6.637,1.14872,5.68998,18.516,19.167,16.047,0,0,-0.546
50,2009-01-03 16:45:00,-0.312,-0.372,0,-6.139,0.016,126.423,0,126.033,2.047,0,2.02277,18.447,18.995,16.088,0,0,-3.07
50,2009-01-03 17:00:00,0.517,0.014,0,-6.289,0.011,72.857,0.001,71.949,0.855,0.07195,0.80143,18.17,18.697,16.146,0,0,-3.347
50,2009-01-03 17:15:00,0.646,0.075,0,-6.393,0.009,15.666,0.001,14.72,0.155,0.01472,0.14099,17.834,18.319,16.176,0,0,-3.714
50,2009-01-03 17:30:00,0.635,0.063,0,-6.404,0.009,2.351,0,1.589,0.022,0,0.02116,17.734,18.203,16.213,0,0,-3.614
50,2009-01-03 17:45:00,0.635,0.063,0,-6.47,0.009,1.437,0,0.708,0.013,0,0.01293,17.603,17.979,16.306,0,0,-3.807
50,2009-01-03 18:00:00,0.635,0.063,0,-6.52,0.009,1.378,0,0.647,0.013,0,0.0124,17.582,17.919,16.332,0,0,-3.623
50,2009-01-03 18:15:00,0.634,0.063,0,-6.642,0.009,1.382,0.001,0.65,0.013,0.00065,0.01244,17.43,17.833,16.372,0,0,-3.477
50,2009-01-03 18:30:00,0.633,0.063,0,-6.831,0.009,1.37,0,0.641,0.013,0,0.01233,17.182,17.581,16.324,0,0,-4.468
50,2009-01-03 18:45:00,0.628,0.063,0,-6.864,0.009,1.335,0,0.609,0.012,0,0.01202,17.022,17.449,16.164,0,0,-5.092
50,2009-01-03 19:00:00,0.632,0.063,0,-6.933,0.009,1.313,0,0.578,0.012,0,0.01182,17.106,17.496,16.115,0,0,-4.364
50,2009-01-03 19:15:00,0.628,0.063,0,-7.066,0.009,1.272,0,0.538,0.012,0,0.01145,17.134,17.432,16.151,0,0,-4.808
50,2009-01-03 19:30:00,0.623,0.063,0,-7.139,0.009,1.231,0.001,0.499,0.011,0.0005,0.01108,16.833,17.122,16.122,0,0,-3.506
50,2009-01-03 19:45:00,0.621,0.063,0,-7.193,0.009,1.19,0,0.468,0.011,0,0.01071,16.812,17.045,16.043,0,0,-4.036
50,2009-01-03 20:00:00,0.633,0.063,0,-7.196,0.009,1.115,0,0.391,0.011,0,0.01004,16.753,16.987,15.964,0,0,-4.342
50,2009-01-03 20:15:00,0.633,0.063,0,-7.312,0.009,1.224,0,0.518,0.012,0,0.01102,16.783,16.997,15.961,0,0,-4.145
50,2009-01-03 20:30:00,0.632,0.063,0,-7.78,0.009,1.339,0.001,0.675,0.013,0.00068,0.01205,16.053,16.321,15.787,0,0,-3.438
50,2009-01-03 20:45:00,0.633,0.063,0,-7.872,0.01,1.566,0.001,0.928,0.016,0.00093,0.01566,15.693,15.976,15.494,0,0,-3.909
50,2009-01-03 21:00:00,0.633,0.063,0,-8.022,0.011,1.542,0,0.926,0.017,0,0.01696,15.886,16.114,15.325,0,0,-3.833
50,2009-01-03 21:15:00,0.628,0.063,0,-8.03,0.011,1.628,0,1.043,0.018,0,0.01791,16.308,16.462,15.258,0,0,-4.249
50,2009-01-03 21:30:00,0.622,0.063,0,-8.243,0.011,1.68,0.001,1.12,0.018,0.00112,0.01848,16.259,16.508,15.253,0,0,-3.861
50,2009-01-03 21:45:00,0.633,0.063,0,-8.428,0.011,1.622,0.001,1.086,0.018,0.00109,0.01784,16.507,16.725,15.286,0,0,-3.512
50,2009-01-03 22:00:00,0.633,0.063,0,-8.618,0.01,1.449,0.001,0.944,0.016,0.00094,0.01449,16.612,16.799,15.274,0,0,-3.924
50,2009-01-03 22:15:00,0.634,0.063,0,-8.933,0.01,1.29,0,0.8,0.014,0,0.0129,16.466,16.729,15.203,0,0,-4.65
50,2009-01-03 22:30:00,0.632,0.063,0,-9.258,0.01,1.083,0,0.579,0.011,0,0.01083,15.84,16.216,15.038,0,0,-5.135
50,2009-01-03 22:45:00,0.633,0.063,0,-9.468,0.011,0.979,0,0.435,0.01,0,0.01077,15.486,15.829,14.873,0,0,-4.602
50,2009-01-03 23:00:00,0.632,0.063,0,-9.666,0.011,0.957,0,0.392,0.01,0,0.01053,15.304,15.63,14.749,0,0,-3.848
50,2009-01-03 23:15:00,0.633,0.063,0,-9.801,0.011,0.964,0,0.395,0.011,0,0.0106,15.212,15.531,14.634,0,0,-4.689
50,2009-01-03 23:30:00,0.625,0.062,0,-9.824,0.011,0.902,0,0.314,0.01,0,0.00992,15.122,15.381,14.498,0,0,-5.115
50,2009-01-03 23:45:00,0.635,0.063,0,-9.96,0.011,0.853,0,0.257,0.009,0,0.00938,15.466,15.626,14.477,0,0,-4.704
50,2009-01-04 00:00:00,0.635,0.063,0,-10.046,0.011,0.722,0.001,0.1,0.008,0.0001,0.00794,15.636,15.801,14.538,0,0,-4.153
50,2009-01-04 00:15:00,0.635,0.063,0,-10.09,0.011,0.645,0.001,0.018,0.007,0.00002,0.0071,16.067,16.165,14.661,0,0,-3.898
50,2009-01-04 00:30:00,0.635,0.063,0,-10.146,0.011,0.577,0,0.008,0.006,0,0.00635,16.518,16.605,14.784,0,0,-4.749
50,2009-01-04 00:45:00,0.635,0.063,0,-10.221,0.011,0.537,0,0.008,0.006,0,0.00591,16.751,16.813,14.87,0,0,-3.737
50,2009-01-04 01:00:00,0.635,0.063,0,-10.239,0.011,0.475,0.001,0.008,0.005,0.00001,0.00523,17.027,17.077,14.957,0,0,-3.549
50,2009-01-04 01:15:00,0.635,0.063,0,-10.316,0.01,0.351,0,0.008,0.004,0,0.00351,17.144,17.196,15.043,0,0,-3.722
50,2009-01-04 01:30:00,0.635,0.063,0,-10.388,0.01,0.225,0,0.008,0.002,0,0.00225,16.842,17.074,15.109,0,0,-3.714
50,2009-01-04 01:45:00,0.635,0.063,0,-10.498,0.01,0.109,0.001,0.008,0.001,0.00001,0.00109,17.044,17.174,15.193,0,0,-3.553
50,2009-01-04 02:00:00,0.635,0.063,0,-10.708,0.009,0.143,0,0.007,0.001,0,0.00129,16.62,16.839,15.244,0,0,-4.186
50,2009-01-04 02:15:00,0.635,0.063,0,-10.753,0.009,0.18,0,0.008,0.002,0,0.00162,16.513,16.772,15.234,0,0,-3.809
50,2009-01-04 02:30:00,0.635,0.063,0,-10.873,0.009,0.148,0,0.008,0.001,0,0.00133,16.528,16.706,15.252,0,0,-3.824
50,2009-01-04 02:45:00,0.635,0.063,0,-10.758,0.01,0.085,0.001,0.008,0.001,0.00001,0.00085,16.391,16.444,15.297,0,0,-3.935
50,2009-01-04 03:00:00,0.635,0.064,0,-10.81,0.01,0.171,0.001,0.008,0.002,0.00001,0.00171,16.127,16.127,15.229,0,0,-3.226
50,2009-01-04 03:15:00,0.635,0.064,0,-10.963,0.011,0.152,0.001,0.01,0.002,0.00001,0.00167,16.018,16.049,15.12,0,0,-2.626
50,2009-01-04 03:30:00,0.635,0.063,0,-10.909,0.011,0.048,0.001,0.009,0.001,0.00001,0.00053,16.287,16.308,15.089,0,0,-3.092
50,2009-01-04 03:45:00,0.635,0.063,0,-10.808,0.011,0.027,0,0.008,0,0,0.0003,17.097,17.068,15.18,0,0,-3.646
50,2009-01-04 04:00:00,0.635,0.064,0,-11.16,0.01,0.022,0,0.008,0,0,0.00022,16.901,16.995,15.39,0,0,-3.802
50,2009-01-04 04:15:00,0.635,0.064,0,-11.39,0.01,0.017,0.001,0.009,0,0.00001,0.00017,16.572,16.561,15.466,0,0,-3.237
50,2009-01-04 04:30:00,0.635,0.064,0,-11.549,0.01,0.008,0.001,0.009,0,0.00001,0.00008,16.314,16.238,15.354,0,0,-3.425
50,2009-01-04 04:45:00,0.636,0.065,0,-11.719,0.011,0.01,0.001,0.01,0,0.00001,0.00011,15.857,15.837,15.165,0,0,-3.126
50,2009-01-04 05:00:00,0.637,0.066,0,-11.849,0.011,0.008,0.001,0.009,0,0.00001,0.00009,16.204,16.142,15.087,0,0,-3.553
50,2009-01-04 05:15:00,0.641,0.07,0,-12.058,0.011,0.009,0.001,0.009,0,0.00001,0.0001,16.984,16.869,15.161,0,0,-3.185
50,2009-01-04 05:30:00,0.64,0.069,0,-11.729,0.011,0.008,0.001,0.008,0,0.00001,0.00009,17.418,17.334,15.283,0,0,-3.655
50,2009-01-04 05:45:00,0.645,0.073,0,-12.189,0.01,0.008,0,0.008,0,0,0.00008,17.818,17.71,15.492,0,0,-5.321
50,2009-01-04 06:00:00,0.648,0.077,0,-11.875,0.01,0.008,0.001,0.007,0,0.00001,0.00008,18.102,18.031,15.65,0,0,-4.199
50,2009-01-04 06:15:00,0.65,0.079,0,-11.648,0.009,0.007,0,0.007,0,0,0.00006,17.997,18.025,15.832,0,0,-4.435
50,2009-01-04 06:30:00,0.637,0.066,0,-11.616,0.009,0.007,0,0.008,0,0,0.00006,17.783,17.875,15.901,0,0,-4.041
50,2009-01-04 06:45:00,0.635,0.063,0,-11.411,0.009,0.007,0.001,0.008,0,0.00001,0.00006,17.902,17.929,15.954,0,0,-3.393
50,2009-01-04 07:00:00,0.635,0.063,0,-11.396,0.009,1.488,0,0.844,0.014,0,0.01339,18.094,18.131,16.053,0,0,-3.198
50,2009-01-04 07:15:00,0.635,0.063,0,-11.317,0.009,20.959,0,21.88,0.207,0,0.18863,17.989,18.068,16.223,0,0,-3.521
50,2009-01-04 07:30:00,0.229,-0.137,0,-11.285,0.011,89.191,0,93.365,1.049,0,0.9811,17.692,17.848,16.27,0,0,-1.833
50,2009-01-04 07:45:00,-0.412,-0.439,0,-11.153,0.019,132.202,0.001,133.497,2.474,0.1335,2.51184,17.454,17.507,16.264,0,0,2.119
50,2009-01-04 08:00:00,-1.518,-1.033,0,-11.056,0.059,131.631,0.022,146.993,11.022,3.23385,7.76623,17.764,17.741,16.272,0,0,11.949
50,2009-01-04 08:15:00,-2.071,-1.272,0,-10.757,0.062,213.52,0.024,220.11,18.513,5.28264,13.23824,18.356,18.404,16.276,0,0,25.228
50,2009-01-04 08:30:00,-2.021,-1.263,0,-10.473,0.057,239.789,0.019,245.503,18.408,4.66456,13.66797,18.443,18.542,16.266,0,0,37.764
50,2009-01-04 08:45:00,28.132,15.646,0,-10.16,0.172,207.539,0.165,198.361,66.15,32.72957,35.69671,18.615,18.778,16.32,0,0,57.01
50,2009-01-04 09:00:00,47.71,24.76,0,-9.798,0.248,191.979,0.223,192.587,90.398,42.9469,47.61079,18.503,18.698,16.352,0,0,71.474
50,2009-01-04 09:15:00,47.121,24.457,0,-9.62,0.246,192.004,0.221,192.098,89.827,42.45366,47.23298,18.719,18.756,16.333,0,0,73.006
50,2009-01-04 09:30:00,90.443,47.054,0,-9.171,0.386,182.342,0.366,185.527,137.912,67.90288,70.38401,18.962,18.909,16.305,0,0,112.789
50,2009-01-04 09:45:00,110.392,59.882,0,-8.899,0.454,171.11,0.423,194.069,160.271,82.09119,77.68394,19.013,18.937,16.344,0,0,136.013
50,2009-01-04 10:00:00,146.733,80.268,0,-8.657,0.517,187.404,0.482,213.325,199.604,102.82265,96.88787,19.062,19.137,16.396,0,0,162.721
50,2009-01-04 10:15:00,177.078,97.044,0,-8.335,0.585,190.657,0.543,222.415,232.708,120.77135,111.53435,19.404,19.349,16.47,0,0,191.587
50,2009-01-04 10:30:00,242.292,125.271,0,-8.036,0.657,230.337,0.647,235.487,303.773,152.36009,151.33141,19.518,19.483,16.603,0,0,234.874
50,2009-01-04 10:45:00,248.203,128.306,0,-8.034,0.668,230.133,0.66,234.905,309.025,155.0373,153.72884,19.785,19.735,16.753,0,0,245.696
50,2009-01-04 11:00:00,264.217,136.833,0,-7.822,0.696,232.505,0.68,241.591,326.228,164.28188,161.82348,19.931,19.918,16.889,0,0,263.928
50,2009-01-04 11:15:00,327.241,169.288,0,-7.518,0.813,239.895,0.803,248.667,395.347,199.6796,195.03464,20.015,19.985,17.033,0,0,307.148
50,2009-01-04 11:30:00,298.581,154.598,0,-7.189,0.752,239.393,0.744,246.701,363.796,183.54554,180.02354,20.209,20.227,17.188,0,0,273.756
50,2009-01-04 11:45:00,269.786,138.827,0,-7.153,0.683,243.618,0.677,246.474,333.203,166.8629,166.39109,20.145,20.167,17.279,0,0,243.709
50,2009-01-04 12:00:00,295.798,151.341,0,-7.039,0.727,249.633,0.719,250.626,361.685,180.20009,181.48319,20.245,20.209,17.427,0,0,266.448
50,2009-01-04 12:15:00,351.879,179.636,0,-6.667,0.824,257.073,0.818,258.808,423.669,211.70494,211.82815,20.308,20.205,17.497,0,0,315.179
50,2009-01-04 12:30:00,491.585,249.873,0,-6.475,1.124,256.913,1.116,260.43,579.18,290.63988,288.77021,20.511,20.699,17.568,0,0,443.492
50,2009-01-04 12:45:00,627.211,317.106,0,-6.396,1.359,266.607,1.352,269.265,726.743,364.04628,362.31891,21.207,21.698,17.659,0,0,542.182
50,2009-01-04 13:00:00,1010.066,510.916,0,-6.126,2.082,269.574,2.062,273.879,1123.667,564.7385,561.25307,22.771,22.913,17.758,0,0,828.267
50,2009-01-04 13:15:00,2067.551,1037.726,0,-6.935,4.811,237.762,4.687,245.571,2259.222,1150.99128,1143.87298,27.904,26.876,17.815,0,0,1129.6
50,2009-01-04 13:30:00,3410.428,1758.222,0,-5.466,7.795,231.26,8.256,232.814,3714.513,1922.11238,1802.6717,32.023,29.631,17.95,0,0,953.467
50,2009-01-04 13:45:00,4820.156,2458.772,0,-5.207,11.201,229.816,11.695,228.554,5244.063,2672.93903,2574.16902,34.243,31.434,18.076,0,0,1027.632
50,2009-01-04 14:00:00,4963.438,2505.648,0,-5.95,11.781,227.134,11.818,230.825,5403.255,2727.88985,2675.86565,36.868,33.57,18.109,0,0,972.369
50,2009-01-04 14:15:00,4701.236,2365.392,0,-6.718,10.909,233.432,10.928,235.992,5125.591,2578.92058,2546.50969,37.922,34.444,18.133,0,0,889.143
50,2009-01-04 14:30:00,4560.408,2292.62,0,-6.787,10.51,235.448,10.518,237.561,4972.766,2498.6666,2474.55848,38.827,34.87,18.143,0,0,849.979
50,2009-01-04 14:45:00,3110.735,1572.453,0,-7.169,7.202,230.273,7.085,243.052,3399.918,1722.02342,1658.42615,38.207,35.517,18.129,0,0,576.067
50,2009-01-04 15:00:00,2469.799,1240.981,0,-7.381,5.662,233.551,5.479,246.164,2703.049,1348.73256,1322.36576,35.109,34.512,18.103,0,0,449.652
50,2009-01-04 15:15:00,3242.296,1628.444,0,-7.112,7.069,249.756,7.038,253.101,3547.146,1781.32484,1765.52516,37.762,36.128,18.099,0,0,578.386
50,2009-01-04 15:30:00,2684.451,1349.892,0,-7.154,5.843,250.224,5.817,253.541,2936.359,1474.848,1462.05883,37.525,35.464,18.141,0,0,481.326
